row_id,order_id,created_at,item_name,item_cat,item_size,item_price,quantity,cust_firstname,cust_lastname,delivery,delivery_address1,delivery_address2,delivery_city,delivery_postcode
2557,1146,28/01/2025 20:24,Chocolate Brownie,Desserts,N/A,5,5,Derek,Osborne,FALSE,9048 Martin Rapids,Apt. 413,Philadelphia,19104
2558,1445,28/01/2025 21:29,Margherita,Special Pizza,Large,15,1,Michael,Fletcher,TRUE,30346 Andrew Mount Suite 774,Apt. 622,New York,10007
2559,1445,28/01/2025 21:29,Coca Cola,Beverages,33CL,3,5,Michael,Fletcher,TRUE,30346 Andrew Mount Suite 774,Apt. 622,New York,10007
2560,1176,28/01/2025 21:31,Chocolate Brownie,Desserts,N/A,5,5,Danielle,Moore,TRUE,532 Larson Light Suite 498,Suite 698,Philadelphia,19114
2561,1176,28/01/2025 21:31,Margherita,Special Pizza,Regular,13,3,Danielle,Moore,TRUE,532 Larson Light Suite 498,Suite 698,Philadelphia,19114
2562,1176,28/01/2025 21:31,Margherita,Special Pizza,Regular,13,2,Danielle,Moore,TRUE,532 Larson Light Suite 498,Suite 698,Philadelphia,19114
2563,1176,28/01/2025 21:31,Garlic Bread,Sides,N/A,6,3,Danielle,Moore,TRUE,532 Larson Light Suite 498,Suite 698,Philadelphia,19114
2564,1362,28/01/2025 21:51,Chocolate Brownie,Desserts,N/A,5,2,Sharon,Keith,TRUE,4460 Nathaniel Villages,Apt. 049,Philadelphia,19111
2565,1362,28/01/2025 21:51,Coca Cola,Beverages,1.5L,6,4,Sharon,Keith,TRUE,4460 Nathaniel Villages,Apt. 049,Philadelphia,19111
2566,1362,28/01/2025 21:51,Coca Cola,Beverages,1.5L,6,4,Sharon,Keith,TRUE,4460 Nathaniel Villages,Apt. 049,Philadelphia,19111
2567,1362,28/01/2025 21:51,Garlic Bread,Sides,N/A,6,3,Sharon,Keith,TRUE,4460 Nathaniel Villages,Apt. 049,Philadelphia,19111
2568,1974,28/01/2025 23:15,Garlic Bread,Sides,N/A,6,1,Heather,Parsons,TRUE,214 Cassandra Parkway Suite 334,Apt. 248,Philadelphia,19106
2569,1974,28/01/2025 23:15,Margherita,Special Pizza,Regular,13,4,Heather,Parsons,TRUE,214 Cassandra Parkway Suite 334,Apt. 248,Philadelphia,19106
2570,1974,28/01/2025 23:15,Pepperoni,Signature Pizza,Regular,15,3,Heather,Parsons,TRUE,214 Cassandra Parkway Suite 334,Apt. 248,Philadelphia,19106
2571,1038,29/01/2025 00:18,Pepperoni,Signature Pizza,Large,17,4,Jane,Lynch,TRUE,05297 Timothy Keys,Apt. 927,Philadelphia,19103
2572,1038,29/01/2025 00:18,Garlic Bread,Sides,N/A,6,3,Jane,Lynch,TRUE,05297 Timothy Keys,Apt. 927,Philadelphia,19103
2573,1038,29/01/2025 00:18,Coca Cola,Beverages,1.5L,6,4,Jane,Lynch,TRUE,05297 Timothy Keys,Apt. 927,Philadelphia,19103
2574,1038,29/01/2025 00:18,Garlic Bread,Sides,N/A,6,4,Jane,Lynch,TRUE,05297 Timothy Keys,Apt. 927,Philadelphia,19103
2575,1671,29/01/2025 00:24,Pepperoni,Signature Pizza,Large,17,4,Stacy,Martin,TRUE,846 Moore Knoll,Apt. 052,New York,10005
2576,1713,29/01/2025 00:28,Pepperoni,Signature Pizza,Large,17,4,Dennis,Kelly,FALSE,342 Suzanne Pass Suite 219,Apt. 154,New York,10001
2577,1713,29/01/2025 00:28,Chocolate Brownie,Desserts,N/A,5,4,Dennis,Kelly,FALSE,342 Suzanne Pass Suite 219,Apt. 154,New York,10001
2578,1972,29/01/2025 00:50,Pepperoni,Signature Pizza,Large,17,4,Brady,Reilly,TRUE,27621 Bradford Ford Suite 078,Apt. 521,Philadelphia,19111
2579,1972,29/01/2025 00:50,Coca Cola,Beverages,1.5L,6,4,Brady,Reilly,TRUE,27621 Bradford Ford Suite 078,Apt. 521,Philadelphia,19111
2580,1972,29/01/2025 00:50,Margherita,Special Pizza,Regular,13,4,Brady,Reilly,TRUE,27621 Bradford Ford Suite 078,Apt. 521,Philadelphia,19111
2581,1972,29/01/2025 00:50,Coca Cola,Beverages,33CL,3,4,Brady,Reilly,TRUE,27621 Bradford Ford Suite 078,Apt. 521,Philadelphia,19111
2582,1972,29/01/2025 00:50,Garlic Bread,Sides,N/A,6,2,Brady,Reilly,TRUE,27621 Bradford Ford Suite 078,Apt. 521,Philadelphia,19111
2583,1393,29/01/2025 01:56,Chocolate Brownie,Desserts,N/A,5,3,Brian,Harris,TRUE,0054 Kevin Port Suite 389,Apt. 609,New York,10001
2584,1393,29/01/2025 01:56,Pepperoni,Signature Pizza,Large,17,5,Brian,Harris,TRUE,0054 Kevin Port Suite 389,Apt. 609,New York,10001
2585,1778,29/01/2025 02:51,Margherita,Special Pizza,Regular,13,4,Cory,Edwards,TRUE,8521 Catherine Radial Suite 370,Apt. 021,Philadelphia,19103
2586,1778,29/01/2025 02:51,Margherita,Special Pizza,Regular,13,3,Cory,Edwards,TRUE,8521 Catherine Radial Suite 370,Apt. 021,Philadelphia,19103
2587,1778,29/01/2025 02:51,Chocolate Brownie,Desserts,N/A,5,5,Cory,Edwards,TRUE,8521 Catherine Radial Suite 370,Apt. 021,Philadelphia,19103
2588,1778,29/01/2025 02:51,Chocolate Brownie,Desserts,N/A,5,3,Cory,Edwards,TRUE,8521 Catherine Radial Suite 370,Apt. 021,Philadelphia,19103
2589,1778,29/01/2025 02:51,Coca Cola,Beverages,1.5L,6,1,Cory,Edwards,TRUE,8521 Catherine Radial Suite 370,Apt. 021,Philadelphia,19103
2590,1469,29/01/2025 03:23,Coca Cola,Beverages,1.5L,6,5,Stephanie,Rodriguez,TRUE,4874 King Lakes Apt. 016,Suite 137,New York,10005
2591,1469,29/01/2025 03:23,Chocolate Brownie,Desserts,N/A,5,4,Stephanie,Rodriguez,TRUE,4874 King Lakes Apt. 016,Suite 137,New York,10005
2592,1469,29/01/2025 03:23,Garlic Bread,Sides,N/A,6,5,Stephanie,Rodriguez,TRUE,4874 King Lakes Apt. 016,Suite 137,New York,10005
2593,1469,29/01/2025 03:23,Pepperoni,Signature Pizza,Large,17,3,Stephanie,Rodriguez,TRUE,4874 King Lakes Apt. 016,Suite 137,New York,10005
2594,1469,29/01/2025 03:23,Pepperoni,Signature Pizza,Large,17,5,Stephanie,Rodriguez,TRUE,4874 King Lakes Apt. 016,Suite 137,New York,10005
2595,1241,29/01/2025 04:06,Margherita,Special Pizza,Regular,13,3,Megan,Johnson,TRUE,925 Ashlee Ferry,Suite 185,New York,10004
2596,1241,29/01/2025 04:06,Garlic Bread,Sides,N/A,6,4,Megan,Johnson,TRUE,925 Ashlee Ferry,Suite 185,New York,10004
2597,1241,29/01/2025 04:06,Coca Cola,Beverages,1.5L,6,5,Megan,Johnson,TRUE,925 Ashlee Ferry,Suite 185,New York,10004
2598,1406,29/01/2025 04:06,Pepperoni,Signature Pizza,Regular,15,1,David,Black,FALSE,2405 Julie Islands,Apt. 298,Philadelphia,19111
2599,1406,29/01/2025 04:06,Coca Cola,Beverages,33CL,3,1,David,Black,FALSE,2405 Julie Islands,Apt. 298,Philadelphia,19111
2600,1406,29/01/2025 04:06,Margherita,Special Pizza,Regular,13,4,David,Black,FALSE,2405 Julie Islands,Apt. 298,Philadelphia,19111
2601,1406,29/01/2025 04:06,Margherita,Special Pizza,Large,15,3,David,Black,FALSE,2405 Julie Islands,Apt. 298,Philadelphia,19111
2602,1233,29/01/2025 04:39,Chocolate Brownie,Desserts,N/A,5,3,Christopher,Steele,TRUE,140 Yates Curve,Apt. 855,New York,10009
2603,1918,29/01/2025 05:11,Garlic Bread,Sides,N/A,6,3,Joshua,Wilcox,TRUE,4481 Rivera Row,Apt. 256,Philadelphia,19115
2604,1918,29/01/2025 05:11,Pepperoni,Signature Pizza,Large,17,5,Joshua,Wilcox,TRUE,4481 Rivera Row,Apt. 256,Philadelphia,19115
2605,1918,29/01/2025 05:11,Garlic Bread,Sides,N/A,6,5,Joshua,Wilcox,TRUE,4481 Rivera Row,Apt. 256,Philadelphia,19115
2606,1285,29/01/2025 05:39,Chocolate Brownie,Desserts,N/A,5,1,Kim,Olson,FALSE,62702 Emma Burgs Suite 551,Apt. 174,New York,10007
2607,1285,29/01/2025 05:39,Margherita,Special Pizza,Large,15,2,Kim,Olson,FALSE,62702 Emma Burgs Suite 551,Apt. 174,New York,10007
2608,1747,29/01/2025 05:47,Coca Cola,Beverages,1.5L,6,5,Barbara,Simpson,FALSE,8786 Melissa Pass Apt. 901,Apt. 535,New York,10007
2609,1747,29/01/2025 05:47,Garlic Bread,Sides,N/A,6,2,Barbara,Simpson,FALSE,8786 Melissa Pass Apt. 901,Apt. 535,New York,10007
2610,1973,29/01/2025 05:53,Chocolate Brownie,Desserts,N/A,5,3,Jacob,French,TRUE,30219 Brown Walk Apt. 489,Apt. 535,New York,10004
2611,1352,29/01/2025 06:03,Pepperoni,Signature Pizza,Regular,15,3,Kimberly,Brown,FALSE,14780 Kaitlin Parkways Apt. 622,Suite 415,Philadelphia,19115
2612,1352,29/01/2025 06:03,Margherita,Special Pizza,Large,15,2,Kimberly,Brown,FALSE,14780 Kaitlin Parkways Apt. 622,Suite 415,Philadelphia,19115
2613,1352,29/01/2025 06:03,Garlic Bread,Sides,N/A,6,4,Kimberly,Brown,FALSE,14780 Kaitlin Parkways Apt. 622,Suite 415,Philadelphia,19115
2614,1001,29/01/2025 06:12,Coca Cola,Beverages,1.5L,6,4,Elizabeth,Johnson,TRUE,4209 Lee Tunnel,Suite 015,New York,10003
2615,1083,29/01/2025 06:24,Margherita,Special Pizza,Large,15,2,Jonathan,Cook,TRUE,2719 Schroeder Gateway,Apt. 358,New York,10003
2616,1650,29/01/2025 07:22,Coca Cola,Beverages,1.5L,6,2,Kelsey,Griffin,TRUE,0930 Oconnor Rapid Apt. 647,Suite 736,Philadelphia,19104
2617,1650,29/01/2025 07:22,Garlic Bread,Sides,N/A,6,2,Kelsey,Griffin,TRUE,0930 Oconnor Rapid Apt. 647,Suite 736,Philadelphia,19104
2618,1650,29/01/2025 07:22,Pepperoni,Signature Pizza,Regular,15,3,Kelsey,Griffin,TRUE,0930 Oconnor Rapid Apt. 647,Suite 736,Philadelphia,19104
2619,1650,29/01/2025 07:22,Pepperoni,Signature Pizza,Large,17,2,Kelsey,Griffin,TRUE,0930 Oconnor Rapid Apt. 647,Suite 736,Philadelphia,19104
2620,1650,29/01/2025 07:22,Coca Cola,Beverages,1.5L,6,3,Kelsey,Griffin,TRUE,0930 Oconnor Rapid Apt. 647,Suite 736,Philadelphia,19104
2621,1260,29/01/2025 07:41,Garlic Bread,Sides,N/A,6,1,Susan,Willis,TRUE,387 Camacho Ramp Apt. 813,Apt. 970,Philadelphia,19106
2622,1197,29/01/2025 07:51,Garlic Bread,Sides,N/A,6,2,Kimberly,Bailey,TRUE,134 Smith Cliff,Apt. 283,New York,10004
2623,1079,29/01/2025 08:54,Coca Cola,Beverages,33CL,3,3,Cynthia,Chase,TRUE,866 Peters Pine Apt. 146,Apt. 606,New York,10003
2624,1079,29/01/2025 08:54,Chocolate Brownie,Desserts,N/A,5,2,Cynthia,Chase,TRUE,866 Peters Pine Apt. 146,Apt. 606,New York,10003
2625,1079,29/01/2025 08:54,Chocolate Brownie,Desserts,N/A,5,1,Cynthia,Chase,TRUE,866 Peters Pine Apt. 146,Apt. 606,New York,10003
2626,1079,29/01/2025 08:54,Margherita,Special Pizza,Regular,13,1,Cynthia,Chase,TRUE,866 Peters Pine Apt. 146,Apt. 606,New York,10003
2627,1338,29/01/2025 13:34,Margherita,Special Pizza,Regular,13,4,Cheryl,Bennett,TRUE,7763 Finley Shores Suite 301,Suite 376,Philadelphia,19102
2628,1338,29/01/2025 13:34,Margherita,Special Pizza,Regular,13,5,Cheryl,Bennett,TRUE,7763 Finley Shores Suite 301,Suite 376,Philadelphia,19102
2629,1338,29/01/2025 13:34,Margherita,Special Pizza,Regular,13,1,Cheryl,Bennett,TRUE,7763 Finley Shores Suite 301,Suite 376,Philadelphia,19102
2630,1338,29/01/2025 13:34,Chocolate Brownie,Desserts,N/A,5,5,Cheryl,Bennett,TRUE,7763 Finley Shores Suite 301,Suite 376,Philadelphia,19102
2631,1338,29/01/2025 13:34,Coca Cola,Beverages,1.5L,6,2,Cheryl,Bennett,TRUE,7763 Finley Shores Suite 301,Suite 376,Philadelphia,19102
2632,1082,29/01/2025 13:41,Margherita,Special Pizza,Large,15,4,Phillip,Johnson,FALSE,0509 Atkins Lakes Apt. 058,Suite 120,Philadelphia,19103
2633,1082,29/01/2025 13:41,Garlic Bread,Sides,N/A,6,1,Phillip,Johnson,FALSE,0509 Atkins Lakes Apt. 058,Suite 120,Philadelphia,19103
2634,1668,29/01/2025 16:05,Margherita,Special Pizza,Regular,13,3,John,Barnes,TRUE,95047 Vanessa Oval,Apt. 506,Philadelphia,19114
2635,1236,29/01/2025 16:46,Chocolate Brownie,Desserts,N/A,5,1,Darren,Hanna,TRUE,61478 Gibbs Rapids,Suite 967,Philadelphia,19114
2636,1236,29/01/2025 16:46,Coca Cola,Beverages,1.5L,6,3,Darren,Hanna,TRUE,61478 Gibbs Rapids,Suite 967,Philadelphia,19114
2637,1236,29/01/2025 16:46,Garlic Bread,Sides,N/A,6,2,Darren,Hanna,TRUE,61478 Gibbs Rapids,Suite 967,Philadelphia,19114
2638,1236,29/01/2025 16:46,Coca Cola,Beverages,33CL,3,5,Darren,Hanna,TRUE,61478 Gibbs Rapids,Suite 967,Philadelphia,19114
2639,1639,29/01/2025 16:54,Pepperoni,Signature Pizza,Large,17,1,Nicholas,Meyer,FALSE,695 Mary Shoal Apt. 262,Apt. 750,New York,10006
2640,1639,29/01/2025 16:54,Coca Cola,Beverages,1.5L,6,4,Nicholas,Meyer,FALSE,695 Mary Shoal Apt. 262,Apt. 750,New York,10006
2641,1639,29/01/2025 16:54,Garlic Bread,Sides,N/A,6,3,Nicholas,Meyer,FALSE,695 Mary Shoal Apt. 262,Apt. 750,New York,10006
2642,1639,29/01/2025 16:54,Garlic Bread,Sides,N/A,6,4,Nicholas,Meyer,FALSE,695 Mary Shoal Apt. 262,Apt. 750,New York,10006
2643,1035,29/01/2025 17:08,Garlic Bread,Sides,N/A,6,5,James,Alexander,TRUE,941 Stewart Lock,Apt. 004,New York,10003
2644,1435,29/01/2025 17:33,Garlic Bread,Sides,N/A,6,4,Kaitlyn,Rodriguez,FALSE,21711 Allen Ways Suite 777,Suite 811,New York,10007
2645,1435,29/01/2025 17:33,Garlic Bread,Sides,N/A,6,1,Kaitlyn,Rodriguez,FALSE,21711 Allen Ways Suite 777,Suite 811,New York,10007
2646,1435,29/01/2025 17:33,Margherita,Special Pizza,Large,15,4,Kaitlyn,Rodriguez,FALSE,21711 Allen Ways Suite 777,Suite 811,New York,10007
2647,1435,29/01/2025 17:33,Margherita,Special Pizza,Large,15,3,Kaitlyn,Rodriguez,FALSE,21711 Allen Ways Suite 777,Suite 811,New York,10007
2648,1435,29/01/2025 17:33,Margherita,Special Pizza,Regular,13,4,Kaitlyn,Rodriguez,FALSE,21711 Allen Ways Suite 777,Suite 811,New York,10007
2649,1290,29/01/2025 18:15,Margherita,Special Pizza,Large,15,2,Edgar,Dyer,TRUE,882 Myers Point Suite 720,Apt. 799,Philadelphia,19103
2650,1290,29/01/2025 18:15,Margherita,Special Pizza,Regular,13,1,Edgar,Dyer,TRUE,882 Myers Point Suite 720,Apt. 799,Philadelphia,19103
2651,1290,29/01/2025 18:15,Coca Cola,Beverages,33CL,3,1,Edgar,Dyer,TRUE,882 Myers Point Suite 720,Apt. 799,Philadelphia,19103
2652,1022,29/01/2025 18:26,Coca Cola,Beverages,33CL,3,2,David,Norton,TRUE,51314 Rollins Ranch,Apt. 247,Philadelphia,19111
2653,1022,29/01/2025 18:26,Garlic Bread,Sides,N/A,6,2,David,Norton,TRUE,51314 Rollins Ranch,Apt. 247,Philadelphia,19111
2654,1022,29/01/2025 18:26,Pepperoni,Signature Pizza,Large,17,2,David,Norton,TRUE,51314 Rollins Ranch,Apt. 247,Philadelphia,19111
2655,1022,29/01/2025 18:26,Coca Cola,Beverages,1.5L,6,4,David,Norton,TRUE,51314 Rollins Ranch,Apt. 247,Philadelphia,19111
2656,1562,29/01/2025 18:37,Coca Cola,Beverages,33CL,3,2,Samuel,Thompson,TRUE,1725 Paula Passage Suite 075,Apt. 093,Philadelphia,19111
2657,1562,29/01/2025 18:37,Coca Cola,Beverages,1.5L,6,5,Samuel,Thompson,TRUE,1725 Paula Passage Suite 075,Apt. 093,Philadelphia,19111
2658,1946,29/01/2025 19:17,Garlic Bread,Sides,N/A,6,2,Jennifer,Lane,TRUE,213 Desiree Circle Apt. 496,Apt. 202,Philadelphia,19106
2659,1946,29/01/2025 19:17,Pepperoni,Signature Pizza,Large,17,3,Jennifer,Lane,TRUE,213 Desiree Circle Apt. 496,Apt. 202,Philadelphia,19106
2660,1025,29/01/2025 19:37,Coca Cola,Beverages,1.5L,6,4,Michael,Peterson,TRUE,1658 Buchanan Port Suite 886,Suite 910,New York,10006
2661,1025,29/01/2025 19:37,Garlic Bread,Sides,N/A,6,5,Michael,Peterson,TRUE,1658 Buchanan Port Suite 886,Suite 910,New York,10006
2662,1025,29/01/2025 19:37,Coca Cola,Beverages,33CL,3,3,Michael,Peterson,TRUE,1658 Buchanan Port Suite 886,Suite 910,New York,10006
2663,1025,29/01/2025 19:37,Garlic Bread,Sides,N/A,6,2,Michael,Peterson,TRUE,1658 Buchanan Port Suite 886,Suite 910,New York,10006
2664,1025,29/01/2025 19:37,Garlic Bread,Sides,N/A,6,3,Michael,Peterson,TRUE,1658 Buchanan Port Suite 886,Suite 910,New York,10006
2665,1334,29/01/2025 19:40,Chocolate Brownie,Desserts,N/A,5,3,John,Jones,TRUE,496 Stacy Prairie Apt. 044,Apt. 539,Philadelphia,19114
2666,1334,29/01/2025 19:40,Coca Cola,Beverages,33CL,3,4,John,Jones,TRUE,496 Stacy Prairie Apt. 044,Apt. 539,Philadelphia,19114
2667,1334,29/01/2025 19:40,Pepperoni,Signature Pizza,Large,17,3,John,Jones,TRUE,496 Stacy Prairie Apt. 044,Apt. 539,Philadelphia,19114
2668,1334,29/01/2025 19:40,Pepperoni,Signature Pizza,Large,17,2,John,Jones,TRUE,496 Stacy Prairie Apt. 044,Apt. 539,Philadelphia,19114
2669,1042,29/01/2025 19:43,Margherita,Special Pizza,Large,15,5,Michele,Adams,FALSE,0770 Melanie Motorway,Apt. 984,Philadelphia,19111
2670,1195,29/01/2025 21:35,Pepperoni,Signature Pizza,Regular,15,1,Tamara,Francis,TRUE,46286 Williams Tunnel,Suite 882,New York,10003
2671,1195,29/01/2025 21:35,Margherita,Special Pizza,Large,15,4,Tamara,Francis,TRUE,46286 Williams Tunnel,Suite 882,New York,10003
2672,1195,29/01/2025 21:35,Coca Cola,Beverages,33CL,3,4,Tamara,Francis,TRUE,46286 Williams Tunnel,Suite 882,New York,10003
2673,1195,29/01/2025 21:35,Chocolate Brownie,Desserts,N/A,5,4,Tamara,Francis,TRUE,46286 Williams Tunnel,Suite 882,New York,10003
2674,1173,30/01/2025 01:37,Coca Cola,Beverages,33CL,3,1,Victoria,Miller,TRUE,1070 Johnston Forest,Suite 511,New York,10003
2675,1911,30/01/2025 02:08,Coca Cola,Beverages,1.5L,6,1,Anthony,Ochoa,TRUE,2911 Clark Terrace Apt. 316,Suite 261,New York,10005
2676,1911,30/01/2025 02:08,Chocolate Brownie,Desserts,N/A,5,1,Anthony,Ochoa,TRUE,2911 Clark Terrace Apt. 316,Suite 261,New York,10005
2677,1911,30/01/2025 02:08,Pepperoni,Signature Pizza,Regular,15,4,Anthony,Ochoa,TRUE,2911 Clark Terrace Apt. 316,Suite 261,New York,10005
2678,1583,30/01/2025 02:13,Garlic Bread,Sides,N/A,6,3,Tracey,Avery,TRUE,480 Brown Way Apt. 148,Apt. 179,New York,10001
2679,1583,30/01/2025 02:13,Chocolate Brownie,Desserts,N/A,5,2,Tracey,Avery,TRUE,480 Brown Way Apt. 148,Apt. 179,New York,10001
2680,1584,30/01/2025 02:39,Chocolate Brownie,Desserts,N/A,5,1,Christian,Johnson,FALSE,652 Leonard Land,Suite 592,Philadelphia,19106
2681,1584,30/01/2025 02:39,Margherita,Special Pizza,Large,15,2,Christian,Johnson,FALSE,652 Leonard Land,Suite 592,Philadelphia,19106
2682,1885,30/01/2025 03:04,Margherita,Special Pizza,Large,15,3,Corey,Mora,TRUE,060 Montgomery Pines,Suite 623,New York,10006
2683,1885,30/01/2025 03:04,Garlic Bread,Sides,N/A,6,3,Corey,Mora,TRUE,060 Montgomery Pines,Suite 623,New York,10006
2684,1885,30/01/2025 03:04,Coca Cola,Beverages,1.5L,6,3,Corey,Mora,TRUE,060 Montgomery Pines,Suite 623,New York,10006
2685,1868,30/01/2025 03:20,Chocolate Brownie,Desserts,N/A,5,2,Phillip,Levine,TRUE,4785 Bryant Drive Suite 614,Suite 003,Philadelphia,19114
2686,1868,30/01/2025 03:20,Pepperoni,Signature Pizza,Regular,15,2,Phillip,Levine,TRUE,4785 Bryant Drive Suite 614,Suite 003,Philadelphia,19114
2687,1868,30/01/2025 03:20,Pepperoni,Signature Pizza,Large,17,3,Phillip,Levine,TRUE,4785 Bryant Drive Suite 614,Suite 003,Philadelphia,19114
2688,1215,30/01/2025 04:01,Chocolate Brownie,Desserts,N/A,5,5,Morgan,Valdez,FALSE,623 Nelson Divide,Suite 280,New York,10009
2689,1026,30/01/2025 04:30,Margherita,Special Pizza,Large,15,2,Tina,Reed,FALSE,25026 Burns Knoll,Apt. 878,Philadelphia,19111
2690,1026,30/01/2025 04:30,Chocolate Brownie,Desserts,N/A,5,3,Tina,Reed,FALSE,25026 Burns Knoll,Apt. 878,Philadelphia,19111
2691,1026,30/01/2025 04:30,Chocolate Brownie,Desserts,N/A,5,1,Tina,Reed,FALSE,25026 Burns Knoll,Apt. 878,Philadelphia,19111
2692,1026,30/01/2025 04:30,Chocolate Brownie,Desserts,N/A,5,3,Tina,Reed,FALSE,25026 Burns Knoll,Apt. 878,Philadelphia,19111
2693,1766,30/01/2025 06:16,Margherita,Special Pizza,Regular,13,2,Jennifer,James,TRUE,4753 Dawn Point Suite 103,Apt. 806,Philadelphia,19106
2694,1766,30/01/2025 06:16,Garlic Bread,Sides,N/A,6,4,Jennifer,James,TRUE,4753 Dawn Point Suite 103,Apt. 806,Philadelphia,19106
2695,1766,30/01/2025 06:16,Margherita,Special Pizza,Regular,13,2,Jennifer,James,TRUE,4753 Dawn Point Suite 103,Apt. 806,Philadelphia,19106
2696,1766,30/01/2025 06:16,Chocolate Brownie,Desserts,N/A,5,1,Jennifer,James,TRUE,4753 Dawn Point Suite 103,Apt. 806,Philadelphia,19106
2697,1766,30/01/2025 06:16,Margherita,Special Pizza,Large,15,1,Jennifer,James,TRUE,4753 Dawn Point Suite 103,Apt. 806,Philadelphia,19106
2698,1723,30/01/2025 06:32,Margherita,Special Pizza,Large,15,4,Charles,Fry,TRUE,602 Pearson Coves Apt. 208,Suite 844,New York,10009
2699,1723,30/01/2025 06:32,Coca Cola,Beverages,1.5L,6,2,Charles,Fry,TRUE,602 Pearson Coves Apt. 208,Suite 844,New York,10009
2700,1723,30/01/2025 06:32,Margherita,Special Pizza,Regular,13,1,Charles,Fry,TRUE,602 Pearson Coves Apt. 208,Suite 844,New York,10009
2701,1805,30/01/2025 07:46,Coca Cola,Beverages,33CL,3,4,Jacqueline,Henry,TRUE,316 Flores Vista Suite 256,Apt. 581,New York,10007
2702,1805,30/01/2025 07:46,Coca Cola,Beverages,1.5L,6,4,Jacqueline,Henry,TRUE,316 Flores Vista Suite 256,Apt. 581,New York,10007
2703,1908,30/01/2025 07:50,Margherita,Special Pizza,Large,15,4,Michael,Rice,TRUE,5439 Robert Pines Apt. 060,Apt. 666,Philadelphia,19111
2704,1908,30/01/2025 07:50,Chocolate Brownie,Desserts,N/A,5,4,Michael,Rice,TRUE,5439 Robert Pines Apt. 060,Apt. 666,Philadelphia,19111
2705,1908,30/01/2025 07:50,Garlic Bread,Sides,N/A,6,3,Michael,Rice,TRUE,5439 Robert Pines Apt. 060,Apt. 666,Philadelphia,19111
2706,1090,30/01/2025 09:41,Pepperoni,Signature Pizza,Regular,15,4,Joe,Roberts,FALSE,64631 Valencia Mews,Suite 728,Philadelphia,19103
2707,1090,30/01/2025 09:41,Chocolate Brownie,Desserts,N/A,5,1,Joe,Roberts,FALSE,64631 Valencia Mews,Suite 728,Philadelphia,19103
2708,1090,30/01/2025 09:41,Margherita,Special Pizza,Regular,13,4,Joe,Roberts,FALSE,64631 Valencia Mews,Suite 728,Philadelphia,19103
2709,1202,30/01/2025 09:51,Chocolate Brownie,Desserts,N/A,5,3,Logan,Phillips,TRUE,734 Bennett Squares Apt. 361,Suite 240,Philadelphia,19115
2710,1202,30/01/2025 09:51,Margherita,Special Pizza,Large,15,4,Logan,Phillips,TRUE,734 Bennett Squares Apt. 361,Suite 240,Philadelphia,19115
2711,1256,30/01/2025 09:57,Coca Cola,Beverages,1.5L,6,4,Nicole,Chambers,TRUE,870 Christopher Glens,Apt. 322,Philadelphia,19107
2712,1256,30/01/2025 09:57,Coca Cola,Beverages,33CL,3,2,Nicole,Chambers,TRUE,870 Christopher Glens,Apt. 322,Philadelphia,19107
2713,1002,30/01/2025 10:06,Chocolate Brownie,Desserts,N/A,5,4,Allison,Ingram,TRUE,151 Torres Trail,Apt. 585,Philadelphia,19104
2714,1002,30/01/2025 10:06,Coca Cola,Beverages,1.5L,6,2,Allison,Ingram,TRUE,151 Torres Trail,Apt. 585,Philadelphia,19104
2715,1002,30/01/2025 10:06,Margherita,Special Pizza,Large,15,1,Allison,Ingram,TRUE,151 Torres Trail,Apt. 585,Philadelphia,19104
2716,1002,30/01/2025 10:06,Pepperoni,Signature Pizza,Regular,15,3,Allison,Ingram,TRUE,151 Torres Trail,Apt. 585,Philadelphia,19104
2717,1817,30/01/2025 10:59,Chocolate Brownie,Desserts,N/A,5,5,Cindy,Thomas,TRUE,2883 Joshua Glen,Suite 935,New York,10003
2718,1817,30/01/2025 10:59,Pepperoni,Signature Pizza,Regular,15,2,Cindy,Thomas,TRUE,2883 Joshua Glen,Suite 935,New York,10003
2719,1817,30/01/2025 10:59,Coca Cola,Beverages,1.5L,6,4,Cindy,Thomas,TRUE,2883 Joshua Glen,Suite 935,New York,10003
2720,1817,30/01/2025 10:59,Pepperoni,Signature Pizza,Large,17,2,Cindy,Thomas,TRUE,2883 Joshua Glen,Suite 935,New York,10003
2721,1817,30/01/2025 10:59,Coca Cola,Beverages,33CL,3,5,Cindy,Thomas,TRUE,2883 Joshua Glen,Suite 935,New York,10003
2722,1998,30/01/2025 11:38,Margherita,Special Pizza,Large,15,5,Scott,Walker,TRUE,57683 Jane Ports Apt. 653,Suite 640,Philadelphia,19106
2723,1998,30/01/2025 11:38,Chocolate Brownie,Desserts,N/A,5,3,Scott,Walker,TRUE,57683 Jane Ports Apt. 653,Suite 640,Philadelphia,19106
2724,1998,30/01/2025 11:38,Chocolate Brownie,Desserts,N/A,5,4,Scott,Walker,TRUE,57683 Jane Ports Apt. 653,Suite 640,Philadelphia,19106
2725,1998,30/01/2025 11:38,Coca Cola,Beverages,1.5L,6,4,Scott,Walker,TRUE,57683 Jane Ports Apt. 653,Suite 640,Philadelphia,19106
2726,1479,30/01/2025 14:35,Margherita,Special Pizza,Large,15,4,Benjamin,Porter,TRUE,331 Curry Inlet Suite 832,Suite 162,New York,10004
2727,1479,30/01/2025 14:35,Pepperoni,Signature Pizza,Large,17,2,Benjamin,Porter,TRUE,331 Curry Inlet Suite 832,Suite 162,New York,10004
