row_id,order_id,created_at,item_name,item_cat,item_size,item_price,quantity,cust_firstname,cust_lastname,delivery,delivery_address1,delivery_address2,delivery_city,delivery_postcode,total_price,Order_total
2654,1022,29/01/2025 18:26,Pepperoni,Signature Pizza,Large,17,2,David,Norton,TRUE,51314 Rollins Ranch,Apt. 247,Philadelphia,19111,34,76
2655,1022,29/01/2025 18:26,Coca Cola,Beverages,1.5L,6,4,David,Norton,TRUE,51314 Rollins Ranch,Apt. 247,Philadelphia,19111,24,76
2656,1562,29/01/2025 18:37,Coca Cola,Beverages,33CL,3,2,Samuel,Thompson,TRUE,1725 Paula Passage Suite 075,Apt. 093,Philadelphia,19111,6,36
2657,1562,29/01/2025 18:37,Coca Cola,Beverages,1.5L,6,5,Samuel,Thompson,TRUE,1725 Paula Passage Suite 075,Apt. 093,Philadelphia,19111,30,36
2658,1946,29/01/2025 19:17,Garlic Bread,Sides,,6,2,Jennifer,Lane,TRUE,213 Desiree Circle Apt. 496,Apt. 202,Philadelphia,19106,12,63
2659,1946,29/01/2025 19:17,Pepperoni,Signature Pizza,Large,17,3,Jennifer,Lane,TRUE,213 Desiree Circle Apt. 496,Apt. 202,Philadelphia,19106,51,63
2660,1025,29/01/2025 19:37,Coca Cola,Beverages,1.5L,6,4,Michael,Peterson,TRUE,1658 Buchanan Port Suite 886,Suite 910,New York,10006,24,93
2661,1025,29/01/2025 19:37,Garlic Bread,Sides,,6,5,Michael,Peterson,TRUE,1658 Buchanan Port Suite 886,Suite 910,New York,10006,30,93
2662,1025,29/01/2025 19:37,Coca Cola,Beverages,33CL,3,3,Michael,Peterson,TRUE,1658 Buchanan Port Suite 886,Suite 910,New York,10006,9,93
2663,1025,29/01/2025 19:37,Garlic Bread,Sides,,6,2,Michael,Peterson,TRUE,1658 Buchanan Port Suite 886,Suite 910,New York,10006,12,93
2664,1025,29/01/2025 19:37,Garlic Bread,Sides,,6,3,Michael,Peterson,TRUE,1658 Buchanan Port Suite 886,Suite 910,New York,10006,18,93
2665,1334,29/01/2025 19:40,Chocolate Brownie,Desserts,,5,3,John,Jones,TRUE,496 Stacy Prairie Apt. 044,Apt. 539,Philadelphia,19114,15,112
2666,1334,29/01/2025 19:40,Coca Cola,Beverages,33CL,3,4,John,Jones,TRUE,496 Stacy Prairie Apt. 044,Apt. 539,Philadelphia,19114,12,112
2667,1334,29/01/2025 19:40,Pepperoni,Signature Pizza,Large,17,3,John,Jones,TRUE,496 Stacy Prairie Apt. 044,Apt. 539,Philadelphia,19114,51,112
2668,1334,29/01/2025 19:40,Pepperoni,Signature Pizza,Large,17,2,John,Jones,TRUE,496 Stacy Prairie Apt. 044,Apt. 539,Philadelphia,19114,34,112
2669,1042,29/01/2025 19:43,Margherita,Special Pizza,Large,15,5,Michele,Adams,FALSE,0770 Melanie Motorway,Apt. 984,Philadelphia,19111,75,75
2670,1195,29/01/2025 21:35,Pepperoni,Signature Pizza,Regular,15,1,Tamara,Francis,TRUE,46286 Williams Tunnel,Suite 882,New York,10003,15,107
2671,1195,29/01/2025 21:35,Margherita,Special Pizza,Large,15,4,Tamara,Francis,TRUE,46286 Williams Tunnel,Suite 882,New York,10003,60,107
2672,1195,29/01/2025 21:35,Coca Cola,Beverages,33CL,3,4,Tamara,Francis,TRUE,46286 Williams Tunnel,Suite 882,New York,10003,12,107
2673,1195,29/01/2025 21:35,Chocolate Brownie,Desserts,,5,4,Tamara,Francis,TRUE,46286 Williams Tunnel,Suite 882,New York,10003,20,107
2674,1173,30/01/2025 01:37,Coca Cola,Beverages,33CL,3,1,Victoria,Miller,TRUE,1070 Johnston Forest,Suite 511,New York,10003,3,3
2675,1911,30/01/2025 02:08,Coca Cola,Beverages,1.5L,6,1,Anthony,Ochoa,TRUE,2911 Clark Terrace Apt. 316,Suite 261,New York,10005,6,71
2676,1911,30/01/2025 02:08,Chocolate Brownie,Desserts,,5,1,Anthony,Ochoa,TRUE,2911 Clark Terrace Apt. 316,Suite 261,New York,10005,5,71
2677,1911,30/01/2025 02:08,Pepperoni,Signature Pizza,Regular,15,4,Anthony,Ochoa,TRUE,2911 Clark Terrace Apt. 316,Suite 261,New York,10005,60,71
2678,1583,30/01/2025 02:13,Garlic Bread,Sides,,6,3,Tracey,Avery,TRUE,480 Brown Way Apt. 148,Apt. 179,New York,10001,18,28
2679,1583,30/01/2025 02:13,Chocolate Brownie,Desserts,,5,2,Tracey,Avery,TRUE,480 Brown Way Apt. 148,Apt. 179,New York,10001,10,28
2680,1584,30/01/2025 02:39,Chocolate Brownie,Desserts,,5,1,Christian,Johnson,FALSE,652 Leonard Land,Suite 592,Philadelphia,19106,5,35
2681,1584,30/01/2025 02:39,Margherita,Special Pizza,Large,15,2,Christian,Johnson,FALSE,652 Leonard Land,Suite 592,Philadelphia,19106,30,35
2682,1885,30/01/2025 03:04,Margherita,Special Pizza,Large,15,3,Corey,Mora,TRUE,060 Montgomery Pines,Suite 623,New York,10006,45,81
2683,1885,30/01/2025 03:04,Garlic Bread,Sides,,6,3,Corey,Mora,TRUE,060 Montgomery Pines,Suite 623,New York,10006,18,81
2684,1885,30/01/2025 03:04,Coca Cola,Beverages,1.5L,6,3,Corey,Mora,TRUE,060 Montgomery Pines,Suite 623,New York,10006,18,81
2685,1868,30/01/2025 03:20,Chocolate Brownie,Desserts,,5,2,Phillip,Levine,TRUE,4785 Bryant Drive Suite 614,Suite 003,Philadelphia,19114,10,91
2686,1868,30/01/2025 03:20,Pepperoni,Signature Pizza,Regular,15,2,Phillip,Levine,TRUE,4785 Bryant Drive Suite 614,Suite 003,Philadelphia,19114,30,91
2687,1868,30/01/2025 03:20,Pepperoni,Signature Pizza,Large,17,3,Phillip,Levine,TRUE,4785 Bryant Drive Suite 614,Suite 003,Philadelphia,19114,51,91
2688,1215,30/01/2025 04:01,Chocolate Brownie,Desserts,,5,5,Morgan,Valdez,FALSE,623 Nelson Divide,Suite 280,New York,10009,25,25
2689,1026,30/01/2025 04:30,Margherita,Special Pizza,Large,15,2,Tina,Reed,FALSE,25026 Burns Knoll,Apt. 878,Philadelphia,19111,30,65
2690,1026,30/01/2025 04:30,Chocolate Brownie,Desserts,,5,3,Tina,Reed,FALSE,25026 Burns Knoll,Apt. 878,Philadelphia,19111,15,65
2691,1026,30/01/2025 04:30,Chocolate Brownie,Desserts,,5,1,Tina,Reed,FALSE,25026 Burns Knoll,Apt. 878,Philadelphia,19111,5,65
2692,1026,30/01/2025 04:30,Chocolate Brownie,Desserts,,5,3,Tina,Reed,FALSE,25026 Burns Knoll,Apt. 878,Philadelphia,19111,15,65
2693,1766,30/01/2025 06:16,Margherita,Special Pizza,Regular,13,2,Jennifer,James,TRUE,4753 Dawn Point Suite 103,Apt. 806,Philadelphia,19106,26,96
2694,1766,30/01/2025 06:16,Garlic Bread,Sides,,6,4,Jennifer,James,TRUE,4753 Dawn Point Suite 103,Apt. 806,Philadelphia,19106,24,96
2695,1766,30/01/2025 06:16,Margherita,Special Pizza,Regular,13,2,Jennifer,James,TRUE,4753 Dawn Point Suite 103,Apt. 806,Philadelphia,19106,26,96
2696,1766,30/01/2025 06:16,Chocolate Brownie,Desserts,,5,1,Jennifer,James,TRUE,4753 Dawn Point Suite 103,Apt. 806,Philadelphia,19106,5,96
2697,1766,30/01/2025 06:16,Margherita,Special Pizza,Large,15,1,Jennifer,James,TRUE,4753 Dawn Point Suite 103,Apt. 806,Philadelphia,19106,15,96
2698,1723,30/01/2025 06:32,Margherita,Special Pizza,Large,15,4,Charles,Fry,TRUE,602 Pearson Coves Apt. 208,Suite 844,New York,10009,60,85
2699,1723,30/01/2025 06:32,Coca Cola,Beverages,1.5L,6,2,Charles,Fry,TRUE,602 Pearson Coves Apt. 208,Suite 844,New York,10009,12,85
2700,1723,30/01/2025 06:32,Margherita,Special Pizza,Regular,13,1,Charles,Fry,TRUE,602 Pearson Coves Apt. 208,Suite 844,New York,10009,13,85
2701,1805,30/01/2025 07:46,Coca Cola,Beverages,33CL,3,4,Jacqueline,Henry,TRUE,316 Flores Vista Suite 256,Apt. 581,New York,10007,12,36
2702,1805,30/01/2025 07:46,Coca Cola,Beverages,1.5L,6,4,Jacqueline,Henry,TRUE,316 Flores Vista Suite 256,Apt. 581,New York,10007,24,36
2703,1908,30/01/2025 07:50,Margherita,Special Pizza,Large,15,4,Michael,Rice,TRUE,5439 Robert Pines Apt. 060,Apt. 666,Philadelphia,19111,60,98
2704,1908,30/01/2025 07:50,Chocolate Brownie,Desserts,,5,4,Michael,Rice,TRUE,5439 Robert Pines Apt. 060,Apt. 666,Philadelphia,19111,20,98
2705,1908,30/01/2025 07:50,Garlic Bread,Sides,,6,3,Michael,Rice,TRUE,5439 Robert Pines Apt. 060,Apt. 666,Philadelphia,19111,18,98
2706,1090,30/01/2025 09:41,Pepperoni,Signature Pizza,Regular,15,4,Joe,Roberts,FALSE,64631 Valencia Mews,Suite 728,Philadelphia,19103,60,117
2707,1090,30/01/2025 09:41,Chocolate Brownie,Desserts,,5,1,Joe,Roberts,FALSE,64631 Valencia Mews,Suite 728,Philadelphia,19103,5,117
2708,1090,30/01/2025 09:41,Margherita,Special Pizza,Regular,13,4,Joe,Roberts,FALSE,64631 Valencia Mews,Suite 728,Philadelphia,19103,52,117
2709,1202,30/01/2025 09:51,Chocolate Brownie,Desserts,,5,3,Logan,Phillips,TRUE,734 Bennett Squares Apt. 361,Suite 240,Philadelphia,19115,15,75
2710,1202,30/01/2025 09:51,Margherita,Special Pizza,Large,15,4,Logan,Phillips,TRUE,734 Bennett Squares Apt. 361,Suite 240,Philadelphia,19115,60,75
2711,1256,30/01/2025 09:57,Coca Cola,Beverages,1.5L,6,4,Nicole,Chambers,TRUE,870 Christopher Glens,Apt. 322,Philadelphia,19107,24,30
2712,1256,30/01/2025 09:57,Coca Cola,Beverages,33CL,3,2,Nicole,Chambers,TRUE,870 Christopher Glens,Apt. 322,Philadelphia,19107,6,30
2713,1002,30/01/2025 10:06,Chocolate Brownie,Desserts,,5,4,Allison,Ingram,TRUE,151 Torres Trail,Apt. 585,Philadelphia,19104,20,92
2714,1002,30/01/2025 10:06,Coca Cola,Beverages,1.5L,6,2,Allison,Ingram,TRUE,151 Torres Trail,Apt. 585,Philadelphia,19104,12,92
2715,1002,30/01/2025 10:06,Margherita,Special Pizza,Large,15,1,Allison,Ingram,TRUE,151 Torres Trail,Apt. 585,Philadelphia,19104,15,92
2716,1002,30/01/2025 10:06,Pepperoni,Signature Pizza,Regular,15,3,Allison,Ingram,TRUE,151 Torres Trail,Apt. 585,Philadelphia,19104,45,92
2717,1817,30/01/2025 10:59,Chocolate Brownie,Desserts,,5,5,Cindy,Thomas,TRUE,2883 Joshua Glen,Suite 935,New York,10003,25,128
2718,1817,30/01/2025 10:59,Pepperoni,Signature Pizza,Regular,15,2,Cindy,Thomas,TRUE,2883 Joshua Glen,Suite 935,New York,10003,30,128
2719,1817,30/01/2025 10:59,Coca Cola,Beverages,1.5L,6,4,Cindy,Thomas,TRUE,2883 Joshua Glen,Suite 935,New York,10003,24,128
2720,1817,30/01/2025 10:59,Pepperoni,Signature Pizza,Large,17,2,Cindy,Thomas,TRUE,2883 Joshua Glen,Suite 935,New York,10003,34,128
2721,1817,30/01/2025 10:59,Coca Cola,Beverages,33CL,3,5,Cindy,Thomas,TRUE,2883 Joshua Glen,Suite 935,New York,10003,15,128
2722,1998,30/01/2025 11:38,Margherita,Special Pizza,Large,15,5,Scott,Walker,TRUE,57683 Jane Ports Apt. 653,Suite 640,Philadelphia,19106,75,134
2723,1998,30/01/2025 11:38,Chocolate Brownie,Desserts,,5,3,Scott,Walker,TRUE,57683 Jane Ports Apt. 653,Suite 640,Philadelphia,19106,15,134
2724,1998,30/01/2025 11:38,Chocolate Brownie,Desserts,,5,4,Scott,Walker,TRUE,57683 Jane Ports Apt. 653,Suite 640,Philadelphia,19106,20,134
2725,1998,30/01/2025 11:38,Coca Cola,Beverages,1.5L,6,4,Scott,Walker,TRUE,57683 Jane Ports Apt. 653,Suite 640,Philadelphia,19106,24,134
2726,1479,30/01/2025 14:35,Margherita,Special Pizza,Large,15,4,Benjamin,Porter,TRUE,331 Curry Inlet Suite 832,Suite 162,New York,10004,60,115
2727,1479,30/01/2025 14:35,Pepperoni,Signature Pizza,Large,17,2,Benjamin,Porter,TRUE,331 Curry Inlet Suite 832,Suite 162,New York,10004,34,115
2728,1479,30/01/2025 14:35,Chocolate Brownie,Desserts,,5,2,Benjamin,Porter,TRUE,331 Curry Inlet Suite 832,Suite 162,New York,10004,10,115
2729,1479,30/01/2025 14:35,Chocolate Brownie,Desserts,,5,1,Benjamin,Porter,TRUE,331 Curry Inlet Suite 832,Suite 162,New York,10004,5,115
2730,1479,30/01/2025 14:35,Coca Cola,Beverages,1.5L,6,1,Benjamin,Porter,TRUE,331 Curry Inlet Suite 832,Suite 162,New York,10004,6,115
2731,1324,30/01/2025 15:48,Pepperoni,Signature Pizza,Regular,15,3,Thomas,Morris,TRUE,88861 Jordan Path,Suite 875,Philadelphia,19106,45,140
2732,1324,30/01/2025 15:48,Pepperoni,Signature Pizza,Regular,15,3,Thomas,Morris,TRUE,88861 Jordan Path,Suite 875,Philadelphia,19106,45,140
2733,1324,30/01/2025 15:48,Margherita,Special Pizza,Large,15,3,Thomas,Morris,TRUE,88861 Jordan Path,Suite 875,Philadelphia,19106,45,140
2734,1324,30/01/2025 15:48,Chocolate Brownie,Desserts,,5,1,Thomas,Morris,TRUE,88861 Jordan Path,Suite 875,Philadelphia,19106,5,140
2735,1455,30/01/2025 15:57,Coca Cola,Beverages,33CL,3,3,John,Perez,FALSE,66568 Sparks Overpass,Apt. 410,New York,10005,9,79
2736,1455,30/01/2025 15:57,Pepperoni,Signature Pizza,Regular,15,1,John,Perez,FALSE,66568 Sparks Overpass,Apt. 410,New York,10005,15,79
2737,1455,30/01/2025 15:57,Chocolate Brownie,Desserts,,5,5,John,Perez,FALSE,66568 Sparks Overpass,Apt. 410,New York,10005,25,79
2738,1455,30/01/2025 15:57,Garlic Bread,Sides,,6,5,John,Perez,FALSE,66568 Sparks Overpass,Apt. 410,New York,10005,30,79
2739,1048,30/01/2025 16:12,Garlic Bread,Sides,,6,4,Patricia,Evans,TRUE,60807 David Prairie,Apt. 651,Philadelphia,19111,24,24
2740,1125,30/01/2025 16:58,Margherita,Special Pizza,Large,15,4,Elizabeth,Rogers,TRUE,8226 Alvarez Ville,Apt. 835,New York,10003,60,66
2741,1125,30/01/2025 16:58,Coca Cola,Beverages,1.5L,6,1,Elizabeth,Rogers,TRUE,8226 Alvarez Ville,Apt. 835,New York,10003,6,66
2742,1512,30/01/2025 20:42,Chocolate Brownie,Desserts,,5,3,Margaret,Gardner,FALSE,690 Scott Cape Suite 414,Apt. 355,Philadelphia,19114,15,110
2743,1512,30/01/2025 20:42,Pepperoni,Signature Pizza,Regular,15,4,Margaret,Gardner,FALSE,690 Scott Cape Suite 414,Apt. 355,Philadelphia,19114,60,110
2744,1512,30/01/2025 20:42,Pepperoni,Signature Pizza,Regular,15,2,Margaret,Gardner,FALSE,690 Scott Cape Suite 414,Apt. 355,Philadelphia,19114,30,110
2745,1512,30/01/2025 20:42,Chocolate Brownie,Desserts,,5,1,Margaret,Gardner,FALSE,690 Scott Cape Suite 414,Apt. 355,Philadelphia,19114,5,110
2746,1396,30/01/2025 21:38,Chocolate Brownie,Desserts,,5,3,Darryl,Krueger,TRUE,0598 White Island Apt. 937,Apt. 764,Philadelphia,19106,15,81
2747,1396,30/01/2025 21:38,Margherita,Special Pizza,Large,15,2,Darryl,Krueger,TRUE,0598 White Island Apt. 937,Apt. 764,Philadelphia,19106,30,81
2748,1396,30/01/2025 21:38,Margherita,Special Pizza,Large,15,2,Darryl,Krueger,TRUE,0598 White Island Apt. 937,Apt. 764,Philadelphia,19106,30,81
2749,1396,30/01/2025 21:38,Coca Cola,Beverages,33CL,3,2,Darryl,Krueger,TRUE,0598 White Island Apt. 937,Apt. 764,Philadelphia,19106,6,81
2750,1138,30/01/2025 21:54,Coca Cola,Beverages,33CL,3,5,Stephen,Brooks,FALSE,179 Mitchell Plain,Suite 234,Philadelphia,19111,15,15
2751,1570,30/01/2025 22:39,Garlic Bread,Sides,,6,1,Catherine,Ward,FALSE,838 Tran Vista,Apt. 460,Philadelphia,19115,6,18
2752,1570,30/01/2025 22:39,Coca Cola,Beverages,1.5L,6,2,Catherine,Ward,FALSE,838 Tran Vista,Apt. 460,Philadelphia,19115,12,18
2753,1748,30/01/2025 22:59,Chocolate Brownie,Desserts,,5,3,Michele,Mejia,TRUE,3489 Anthony Center,Apt. 848,Philadelphia,19111,15,43
2754,1748,30/01/2025 22:59,Margherita,Special Pizza,Regular,13,1,Michele,Mejia,TRUE,3489 Anthony Center,Apt. 848,Philadelphia,19111,13,43
2755,1748,30/01/2025 22:59,Pepperoni,Signature Pizza,Regular,15,1,Michele,Mejia,TRUE,3489 Anthony Center,Apt. 848,Philadelphia,19111,15,43
2756,1661,31/01/2025 00:00,Chocolate Brownie,Desserts,,5,3,Teresa,Franklin,TRUE,76016 Samantha Port Apt. 894,Suite 898,New York,10003,15,15
2757,1536,31/01/2025 00:53,Margherita,Special Pizza,Large,15,5,Samantha,Li,FALSE,3091 Anderson Dale Suite 594,Apt. 083,Philadelphia,19111,75,180
2758,1536,31/01/2025 00:53,Margherita,Special Pizza,Large,15,4,Samantha,Li,FALSE,3091 Anderson Dale Suite 594,Apt. 083,Philadelphia,19111,60,180
2759,1536,31/01/2025 00:53,Coca Cola,Beverages,33CL,3,3,Samantha,Li,FALSE,3091 Anderson Dale Suite 594,Apt. 083,Philadelphia,19111,9,180
2760,1536,31/01/2025 00:53,Coca Cola,Beverages,1.5L,6,5,Samantha,Li,FALSE,3091 Anderson Dale Suite 594,Apt. 083,Philadelphia,19111,30,180
2761,1536,31/01/2025 00:53,Coca Cola,Beverages,33CL,3,2,Samantha,Li,FALSE,3091 Anderson Dale Suite 594,Apt. 083,Philadelphia,19111,6,180
2762,1461,31/01/2025 01:26,Pepperoni,Signature Pizza,Large,17,4,Linda,Garrett,FALSE,35424 Erin Valleys Apt. 324,Apt. 239,New York,10002,68,68
2763,1864,31/01/2025 04:18,Garlic Bread,Sides,,6,4,Amy,Flores,TRUE,14133 Cindy Locks Suite 397,Apt. 546,Philadelphia,19115,24,99
2764,1864,31/01/2025 04:18,Pepperoni,Signature Pizza,Regular,15,5,Amy,Flores,TRUE,14133 Cindy Locks Suite 397,Apt. 546,Philadelphia,19115,75,99
2765,1734,31/01/2025 04:46,Pepperoni,Signature Pizza,Large,17,2,Frank,Barrera,FALSE,9715 David Inlet,Suite 923,Philadelphia,19106,34,34
2766,1073,31/01/2025 05:26,Chocolate Brownie,Desserts,,5,1,Julie,Ross,FALSE,49843 Jill Neck,Apt. 142,New York,10007,5,115
2767,1073,31/01/2025 05:26,Chocolate Brownie,Desserts,,5,2,Julie,Ross,FALSE,49843 Jill Neck,Apt. 142,New York,10007,10,115
2768,1073,31/01/2025 05:26,Chocolate Brownie,Desserts,,5,2,Julie,Ross,FALSE,49843 Jill Neck,Apt. 142,New York,10007,10,115
2769,1073,31/01/2025 05:26,Pepperoni,Signature Pizza,Large,17,5,Julie,Ross,FALSE,49843 Jill Neck,Apt. 142,New York,10007,85,115
2770,1073,31/01/2025 05:26,Chocolate Brownie,Desserts,,5,1,Julie,Ross,FALSE,49843 Jill Neck,Apt. 142,New York,10007,5,115
2771,1307,31/01/2025 05:41,Coca Cola,Beverages,33CL,3,3,Stephanie,Mueller,TRUE,447 Jaime Fords Apt. 887,Suite 600,New York,10007,9,94
2772,1307,31/01/2025 05:41,Pepperoni,Signature Pizza,Large,17,3,Stephanie,Mueller,TRUE,447 Jaime Fords Apt. 887,Suite 600,New York,10007,51,94
2773,1307,31/01/2025 05:41,Pepperoni,Signature Pizza,Large,17,2,Stephanie,Mueller,TRUE,447 Jaime Fords Apt. 887,Suite 600,New York,10007,34,94
2774,1209,31/01/2025 05:59,Chocolate Brownie,Desserts,,5,5,John,Smith,TRUE,886 Sandra Mission,Suite 611,New York,10006,25,25
2775,1984,31/01/2025 06:53,Pepperoni,Signature Pizza,Large,17,3,Rodney,Nguyen,TRUE,14416 Mark Path Suite 037,Apt. 431,Philadelphia,19103,51,103
2776,1984,31/01/2025 06:53,Margherita,Special Pizza,Regular,13,4,Rodney,Nguyen,TRUE,14416 Mark Path Suite 037,Apt. 431,Philadelphia,19103,52,103
2777,1231,31/01/2025 08:43,Coca Cola,Beverages,33CL,3,2,Keith,Alvarado,FALSE,6369 Jones Hill,Apt. 416,New York,10007,6,105
2778,1231,31/01/2025 08:43,Coca Cola,Beverages,1.5L,6,4,Keith,Alvarado,FALSE,6369 Jones Hill,Apt. 416,New York,10007,24,105
2779,1231,31/01/2025 08:43,Pepperoni,Signature Pizza,Regular,15,3,Keith,Alvarado,FALSE,6369 Jones Hill,Apt. 416,New York,10007,45,105
2780,1231,31/01/2025 08:43,Garlic Bread,Sides,,6,5,Keith,Alvarado,FALSE,6369 Jones Hill,Apt. 416,New York,10007,30,105
2781,1217,31/01/2025 09:18,Garlic Bread,Sides,,6,1,David,Wilcox,FALSE,359 Everett Underpass Apt. 099,Apt. 644,New York,10003,6,123
2782,1217,31/01/2025 09:18,Chocolate Brownie,Desserts,,5,5,David,Wilcox,FALSE,359 Everett Underpass Apt. 099,Apt. 644,New York,10003,25,123
2783,1217,31/01/2025 09:18,Pepperoni,Signature Pizza,Regular,15,5,David,Wilcox,FALSE,359 Everett Underpass Apt. 099,Apt. 644,New York,10003,75,123
2784,1217,31/01/2025 09:18,Pepperoni,Signature Pizza,Large,17,1,David,Wilcox,FALSE,359 Everett Underpass Apt. 099,Apt. 644,New York,10003,17,123
2785,1539,31/01/2025 09:30,Pepperoni,Signature Pizza,Regular,15,1,Allison,Francis,TRUE,75042 Vincent Valley Apt. 145,Apt. 974,New York,10007,15,58
2786,1539,31/01/2025 09:30,Coca Cola,Beverages,1.5L,6,3,Allison,Francis,TRUE,75042 Vincent Valley Apt. 145,Apt. 974,New York,10007,18,58
2787,1539,31/01/2025 09:30,Chocolate Brownie,Desserts,,5,5,Allison,Francis,TRUE,75042 Vincent Valley Apt. 145,Apt. 974,New York,10007,25,58
2788,1305,31/01/2025 09:32,Pepperoni,Signature Pizza,Regular,15,3,Charles,Nolan,TRUE,58906 Amy Lock Apt. 136,Suite 453,New York,10005,45,70
2789,1305,31/01/2025 09:32,Chocolate Brownie,Desserts,,5,5,Charles,Nolan,TRUE,58906 Amy Lock Apt. 136,Suite 453,New York,10005,25,70
2790,1716,31/01/2025 10:27,Garlic Bread,Sides,,6,3,Emily,Green,TRUE,79992 Gibson Road Apt. 216,Suite 268,Philadelphia,19103,18,111
2791,1716,31/01/2025 10:27,Garlic Bread,Sides,,6,3,Emily,Green,TRUE,79992 Gibson Road Apt. 216,Suite 268,Philadelphia,19103,18,111
2792,1716,31/01/2025 10:27,Pepperoni,Signature Pizza,Regular,15,5,Emily,Green,TRUE,79992 Gibson Road Apt. 216,Suite 268,Philadelphia,19103,75,111
2793,1854,31/01/2025 11:44,Margherita,Special Pizza,Large,15,5,Evelyn,Atkinson,TRUE,055 Ashley Ports Apt. 105,Suite 327,Philadelphia,19115,75,147
2794,1854,31/01/2025 11:44,Chocolate Brownie,Desserts,,5,3,Evelyn,Atkinson,TRUE,055 Ashley Ports Apt. 105,Suite 327,Philadelphia,19115,15,147
2795,1854,31/01/2025 11:44,Margherita,Special Pizza,Large,15,3,Evelyn,Atkinson,TRUE,055 Ashley Ports Apt. 105,Suite 327,Philadelphia,19115,45,147
2796,1854,31/01/2025 11:44,Coca Cola,Beverages,33CL,3,4,Evelyn,Atkinson,TRUE,055 Ashley Ports Apt. 105,Suite 327,Philadelphia,19115,12,147
2797,1642,31/01/2025 11:51,Coca Cola,Beverages,33CL,3,4,David,Harrison,TRUE,0480 Miller Ford,Suite 768,Philadelphia,19103,12,12
2798,1811,31/01/2025 12:13,Garlic Bread,Sides,,6,1,Mark,Charles,TRUE,6231 Joanna Fall,Suite 108,New York,10003,6,6
2799,1348,31/01/2025 12:50,Chocolate Brownie,Desserts,,5,1,Rachel,Macdonald,TRUE,4631 Davis Keys,Suite 087,Philadelphia,19114,5,5
2800,1886,31/01/2025 13:12,Margherita,Special Pizza,Large,15,4,Melody,Day,TRUE,5453 Atkins Springs Suite 778,Suite 264,Philadelphia,19115,60,60
2801,1327,31/01/2025 13:27,Coca Cola,Beverages,1.5L,6,5,Mark,Carter,TRUE,4177 Wade Centers,Apt. 606,New York,10006,30,98
2802,1327,31/01/2025 13:27,Pepperoni,Signature Pizza,Large,17,4,Mark,Carter,TRUE,4177 Wade Centers,Apt. 606,New York,10006,68,98
2803,1171,31/01/2025 14:51,Chocolate Brownie,Desserts,,5,3,Dawn,Neal,TRUE,2143 Baker Throughway Suite 204,Apt. 611,New York,10007,15,71
2804,1171,31/01/2025 14:51,Coca Cola,Beverages,33CL,3,1,Dawn,Neal,TRUE,2143 Baker Throughway Suite 204,Apt. 611,New York,10007,3,71
2805,1171,31/01/2025 14:51,Coca Cola,Beverages,1.5L,6,2,Dawn,Neal,TRUE,2143 Baker Throughway Suite 204,Apt. 611,New York,10007,12,71
2806,1171,31/01/2025 14:51,Margherita,Special Pizza,Regular,13,2,Dawn,Neal,TRUE,2143 Baker Throughway Suite 204,Apt. 611,New York,10007,26,71
2807,1171,31/01/2025 14:51,Margherita,Special Pizza,Large,15,1,Dawn,Neal,TRUE,2143 Baker Throughway Suite 204,Apt. 611,New York,10007,15,71
2808,1237,31/01/2025 15:43,Garlic Bread,Sides,,6,5,Jonathan,Lee,TRUE,308 Rivera Harbor Suite 239,Apt. 536,New York,10004,30,135
2809,1237,31/01/2025 15:43,Margherita,Special Pizza,Regular,13,5,Jonathan,Lee,TRUE,308 Rivera Harbor Suite 239,Apt. 536,New York,10004,65,135
2810,1237,31/01/2025 15:43,Coca Cola,Beverages,33CL,3,5,Jonathan,Lee,TRUE,308 Rivera Harbor Suite 239,Apt. 536,New York,10004,15,135
2811,1237,31/01/2025 15:43,Chocolate Brownie,Desserts,,5,5,Jonathan,Lee,TRUE,308 Rivera Harbor Suite 239,Apt. 536,New York,10004,25,135
2812,1106,31/01/2025 16:11,Coca Cola,Beverages,33CL,3,4,Noah,Lamb,FALSE,81608 Sonya Road Apt. 819,Suite 893,Philadelphia,19114,12,18
2813,1106,31/01/2025 16:11,Coca Cola,Beverages,33CL,3,2,Noah,Lamb,FALSE,81608 Sonya Road Apt. 819,Suite 893,Philadelphia,19114,6,18
2814,1894,31/01/2025 16:17,Margherita,Special Pizza,Large,15,5,Amy,Skinner,FALSE,4826 Heather Rapids,Apt. 329,Philadelphia,19104,75,81
2815,1894,31/01/2025 16:17,Coca Cola,Beverages,33CL,3,2,Amy,Skinner,FALSE,4826 Heather Rapids,Apt. 329,Philadelphia,19104,6,81
2816,1924,31/01/2025 18:01,Chocolate Brownie,Desserts,,5,2,Eric,Jackson,TRUE,50920 Nicholas Plain Suite 203,Apt. 630,Philadelphia,19107,10,10
2817,1242,31/01/2025 19:21,Coca Cola,Beverages,33CL,3,5,Jeremy,Johnson,TRUE,06363 Olson Courts,Suite 001,Philadelphia,19106,15,15
2818,1738,31/01/2025 21:08,Garlic Bread,Sides,,6,4,Deborah,Graham,FALSE,9456 Juan Fields,Suite 224,Philadelphia,19114,24,65
2819,1738,31/01/2025 21:08,Coca Cola,Beverages,33CL,3,5,Deborah,Graham,FALSE,9456 Juan Fields,Suite 224,Philadelphia,19114,15,65
2820,1738,31/01/2025 21:08,Margherita,Special Pizza,Regular,13,2,Deborah,Graham,FALSE,9456 Juan Fields,Suite 224,Philadelphia,19114,26,65
